Stkcd,Accper_year,F050202B
688503,2022,0.0897715
688505,2020,0.043134000000000006
688505,2021,0.03480357142857143
688505,2022,0.010942
688508,2020,0.08204825
688508,2021,0.07051957142857143
688508,2022,0.03796833333333333
688509,2021,0.0012728
688509,2022,-0.002017285714285714
688510,2020,0.06530949999999999
688510,2021,0.009859857142857142
688510,2022,0.008425833333333334
688511,2021,0.161303
688511,2022,0.035046
688513,2020,0.0962975
688513,2021,0.05179671428571429
688513,2022,0.074062
688516,2020,0.04345666666666667
688516,2021,0.06202800000000001
688516,2022,0.078205625
688517,2021,0.0455294
688517,2022,0.026469714285714287
688518,2020,0.010426833333333331
688518,2021,0.013122428571428571
688518,2022,0.033521
688519,2020,0.0366925
688519,2021,0.045017714285714286
688519,2022,0.01113
688520,2020,-0.22161166666666668
688520,2021,-0.20968385714285714
688520,2022,-0.11164914285714286
688521,2020,-0.0264235
688521,2021,-0.010798857142857141
688521,2022,0.011468666666666667
688525,2022,0.0204125
688526,2020,0.17261300000000002
688526,2021,0.10476542857142858
688526,2022,0.05831957142857143
688528,2020,0.049541
688528,2021,0.017326
688528,2022,-0.0022862
688529,2020,0.043258000000000005
688529,2021,0.009462285714285715
688529,2022,0.012491166666666666
835985,2015,0.073709
835985,2016,0.059264000000000004
835985,2017,0.062093999999999996
835985,2018,0.004994
835985,2019,0.03151975
835985,2020,0.026549
835985,2021,0.03612133333333333
835985,2022,0.01706675
688533,2021,0.027268599999999997
688533,2022,0.0271875
688536,2020,0.1189975
688536,2021,0.078356
688536,2022,0.07387300000000001
688538,2021,-0.024420999999999998
688538,2022,-0.02503625
688550,2020,0.050387
688550,2021,0.03800585714285714
688550,2022,0.044132000000000005
688551,2020,0.069055
688551,2021,0.0387946
688551,2022,0.030804333333333333
688553,2021,0.15960400000000002
688553,2022,0.047259666666666665
688555,2020,0.0611835
688555,2021,0.022697285714285715
688555,2022,-0.027212
688556,2020,0.0325235
688556,2021,0.04046857142857142
688556,2022,0.093144
688557,2020,0.10086999999999999
688557,2021,0.026565000000000002
688557,2022,0.0280945
688558,2020,0.07490283333333334
688558,2021,0.06732314285714286
688558,2022,0.05902371428571429
600900,2003,0.072736
600900,2004,0.05851225
600900,2005,0.051251000000000005
600900,2006,0.04880675
600900,2007,0.05541525
600900,2008,0.03812485714285714
600900,2009,0.030844
600900,2010,0.027004624999999997
600900,2011,0.0272315
600900,2012,0.0353075
600900,2013,0.032201875
600900,2014,0.042706125
600900,2015,0.047996375
600900,2016,0.042734
600900,2017,0.040544250000000004
600900,2018,0.04274
600900,2019,0.041345375
600900,2020,0.044490999999999996
600900,2021,0.04439885714285714
600900,2022,0.047255124999999995
688559,2020,0.0278565
688559,2021,0.00643
688559,2022,0.016979499999999998
688560,2020,0.07664699999999999
688560,2021,0.03940771428571428
688560,2022,0.04675066666666666
688561,2020,-0.045127
688561,2021,-0.044552
688561,2022,-0.039184833333333335
688565,2021,0.0120066
688565,2022,-0.008537666666666667
688566,2020,0.07277499999999999
688566,2021,0.03820314285714286
688566,2022,0.041115571428571425
688567,2020,-0.015647833333333333
688567,2021,-0.022526428571428576
688567,2022,-0.014926833333333334
688568,2020,0.051731
688568,2021,0.03291371428571429
688568,2022,0.026896
688569,2020,0.0578055
688569,2021,0.02869485714285714
688569,2022,0.049248125000000004
688571,2020,0.0789605
688571,2021,0.039333999999999994
688571,2022,0.022458
600903,2017,0.0144665
600903,2018,0.012230875
600903,2019,0.011809749999999999
600903,2020,0.01021575
600903,2021,0.009596571428571428
600903,2022,-0.0031590000000000003
688575,2021,0.09019840000000001
688575,2022,0.27573783333333335
688577,2020,0.053333000000000005
688577,2021,0.039751999999999996
688577,2022,0.0338555
688578,2020,-0.12702750000000002
688578,2021,-0.00016757142857142863
688578,2022,0.013113000000000001
688579,2020,0.018559166666666668
688579,2021,0.019813
688579,2022,0.012028714285714285
688580,2020,0.13246833333333333
688580,2021,0.06087357142857143
688580,2022,0.03483733333333333
